,borouch,block,zipCode,residental units,gross square,taxClass,sale price
12637,4,6013,7,1,4000,1,1400000
12638,4,6018,7,1,2136,1,1098594
12639,4,6018,7,1,2136,1,837500
12640,4,6020,7,1,1406,1,775000
12641,4,6020,7,1,1406,1,770000
12642,4,6021,7,1,1008,1,625000
12643,4,6023,7,1,1504,1,795000
12644,4,6025,7,1,1278,1,838888
12645,4,6025,7,1,1080,1,690000
12646,4,6026,7,1,1065,1,570000
12647,4,6026,7,1,1200,1,600000
12648,4,6027,7,1,1185,1,680000
12649,4,6031,7,1,1406,1,800000
12650,4,6031,7,1,1380,1,670000
12651,4,6031,7,1,1080,1,579500
12652,4,6032,7,1,1080,1,580000
12653,4,6032,7,1,1080,1,613000
12654,4,6033,7,1,1065,1,650000
12655,4,6037,7,1,1050,1,515000
12656,4,6042,7,1,1656,1,945000
12657,4,6050,7,1,2040,1,1300000
12658,4,6051,7,1,1520,1,925000
12659,4,6053,7,1,2216,1,760000
12660,4,6053,7,1,2216,1,917500
12661,4,6055,7,1,1886,1,910000
12662,4,6055,7,1,2380,1,1600000
12663,4,6057,7,1,3000,1,1960000
12664,4,6057,7,1,1805,1,1387500
12665,4,6061,7,1,2350,1,1700000
12666,4,6062,7,1,1456,1,670000
12667,4,6062,7,1,1460,1,790000
12668,4,6063,7,1,1040,1,660000
12669,4,6075,7,1,1080,1,672500
12670,4,6075,7,1,1080,1,430000
12671,4,6077,7,1,970,1,730000
12672,4,6079,7,1,1305,1,730000
12673,4,6080,7,1,1290,1,725000
12674,4,6080,7,1,1290,1,746000
12675,4,6081,7,1,1065,1,652000
12676,4,6083,7,1,1080,1,605500
12677,4,6085,7,1,1102,1,820000
12678,4,6086,7,1,1020,1,600000
12679,4,6086,7,1,1020,1,615000
12680,4,6087,7,1,1284,1,660000
12681,4,6090,7,1,1497,1,860000
12682,4,6092,7,1,1284,1,630000
12683,4,6096,7,1,1532,1,780000
12684,4,6096,7,1,1252,1,685000
12685,4,6100,7,1,1460,1,860000
12686,4,6100,7,1,1416,1,843000
12687,4,6104,7,1,2457,1,965000
12688,4,6109,7,1,830,1,870000
12689,4,6113,7,1,1204,1,781000
12690,4,6115,7,1,2724,1,1640000
12691,4,6118,7,1,1106,1,700000
12692,4,6120,7,1,2340,1,1399000
12693,4,6143,7,1,1088,1,498000
12694,4,6146,7,1,1344,1,820000
12695,4,6146,7,1,1344,1,789000
12696,4,6147,7,1,1251,1,800000
12697,4,6152,7,1,1104,1,800000
12698,4,6153,7,1,1196,1,800000
12699,4,6153,7,1,843,1,1060000
12700,4,6153,7,1,1511,1,835000
12701,4,6154,7,1,1600,1,800000
12702,4,6157,7,1,1996,1,900000
12703,4,6163,7,1,920,1,867000
12704,4,6165,7,1,2729,1,1190000
12705,4,6165,7,1,1624,1,960000
12706,4,6167,7,1,1970,1,800000
12707,4,6169,7,1,1906,1,805000
12708,4,6171,7,1,2800,1,1345360
12709,4,6173,7,1,1286,1,350000
12710,4,6173,7,1,1224,1,745000
12711,4,6173,7,1,2962,1,1500000
12712,4,6178,7,1,2016,1,1250000
12713,4,6179,7,1,1024,1,700000
12714,4,6180,7,1,2058,1,783000
12715,4,6183,7,1,2412,1,1150000
12716,4,6185,7,1,2756,1,950000
12717,4,6186,7,1,1608,1,850000
12718,4,6186,7,1,1810,1,850000
12719,4,6186,7,1,1738,1,770000
12720,4,6188,7,1,1040,1,850000
12721,4,6190,7,1,1196,1,820000
12722,4,6192,7,1,1120,1,840000
12723,4,6192,7,1,1960,1,820000
12724,4,6194,7,1,2265,1,1250000
12725,4,6196,7,1,3944,1,2088000
12726,4,6201,7,1,1008,1,820000
12727,4,6203,7,1,1732,1,630000
12728,4,6206,7,1,1239,1,430950
12729,4,6208,7,1,1352,1,511000
12730,4,6220,7,1,1688,1,925000
12731,4,6222,7,1,2597,1,1388888
12732,4,6245,7,1,1719,1,690000
12733,4,6246,7,1,1889,1,975000
12734,4,6250,7,1,1905,1,958000
12735,4,6256,7,1,2466,1,1088000
12736,4,6257,7,1,1922,1,1100000
12737,4,6257,7,1,2688,1,1380000
12738,4,6266,7,1,1866,1,904500
12739,4,6271,7,1,1042,1,765000
12740,4,6271,7,1,1624,1,815000
12741,4,6272,7,1,2600,1,1290000
12742,4,6274,7,1,1230,1,948000
12743,4,6276,7,1,1974,1,550000
12744,4,6289,7,1,1839,1,920000
12745,4,6303,7,1,2538,1,870000
12746,4,6307,7,1,2170,1,975000
12747,4,6312,7,1,2236,1,1048000
12748,4,6312,7,1,2108,1,934000
12749,4,6315,7,1,2376,1,1135000
12750,4,6317,7,1,1948,1,1067000
12751,4,6319,7,1,1196,1,774000
12752,4,6324,7,1,1628,1,958000
12753,4,6326,7,1,1728,1,999988
12754,4,6339,7,1,2175,1,980000
12755,4,6339,7,1,3138,1,1812485
12756,4,6340,7,1,2352,1,835000
12757,4,6344,7,1,1328,1,850000
12758,4,7301,7,1,1024,1,672045
12759,4,7308,7,1,1216,1,670000
12760,4,7308,7,1,1280,1,800000
12761,4,7309,7,1,1234,1,1720000
12762,4,7310,7,1,760,1,615000
12763,4,7310,7,1,800,1,670000
12764,4,7313,7,1,2002,1,980000
12765,4,7318,7,1,1024,1,630000
12766,4,7321,7,1,1224,1,635000
12767,4,7325,7,1,1226,1,780000
12768,4,7325,7,1,1216,1,610000
12769,4,7325,7,1,1332,1,405000
12770,4,7333,7,1,1608,1,900000
12771,4,7334,7,1,1448,1,760000
12772,4,7334,7,1,1448,1,838000
12773,4,7334,7,1,1488,1,775000
12774,4,7335,7,1,1567,1,840888
12775,4,7337,7,1,1122,1,735000
12776,4,7338,7,1,1162,1,855000
12777,4,7342,7,1,1976,1,215000
12778,4,7343,7,1,1122,1,768000
12779,4,7345,7,1,1174,1,775000
12780,4,7347,7,1,1438,1,710000
12781,4,7350,7,1,1260,1,712000
12782,4,7350,7,1,1260,1,777000
12783,4,7352,7,1,1136,1,725000
12784,4,7355,7,1,1224,1,700000
12785,4,7359,7,1,1440,1,850000
12786,4,7360,7,1,1428,1,865000
12787,4,7360,7,1,1125,1,870000
12788,4,7361,7,1,1600,1,450000
12789,4,7365,7,1,1640,1,830000
12790,4,7365,7,1,1640,1,550883
12791,4,7366,7,1,836,1,749000
12792,4,7367,7,1,1277,1,375000
12793,4,7372,7,1,960,1,768000
12794,4,7372,7,1,1075,1,825000
12795,4,7372,7,1,1495,1,819000
12796,4,7372,7,1,1495,1,815000
12797,4,7377,7,1,1166,1,675000
12798,4,7378,7,1,1485,1,890000
12799,4,7379,7,1,1570,1,839999
12800,4,7380,7,1,1224,1,685000
12801,4,7382,7,1,1750,1,625000
12802,4,7384,7,1,1332,1,848000
12803,4,7385,7,1,1456,1,870000
12804,4,7385,7,1,1125,1,949000
12805,4,7387,7,1,1168,1,750000
12806,4,7390,7,1,1250,1,815000
12807,4,7397,7,1,1196,1,750000
12808,4,7397,7,1,1600,1,975000
12809,4,7399,7,1,1692,1,875000
12810,4,7404,7,1,1063,1,998000
12811,4,7409,7,1,1257,1,840000
12812,4,7409,7,1,2000,1,994000
12813,4,7412,7,1,1170,1,860000
12814,4,7412,7,1,2378,1,1408000
12815,4,7414,7,1,1300,1,675000
12816,4,7416,7,1,1210,1,870000
12817,4,7416,7,1,1210,1,883000
12818,4,7417,7,1,1132,1,985000
12819,4,7420,7,1,1010,1,850000
12820,4,7421,7,1,1296,1,1030000
12821,4,7423,7,1,1398,1,945000
12822,4,7424,7,1,1620,1,958000
12823,4,7431,7,1,2200,1,1258000
12824,4,7432,7,1,1114,1,820000
12825,4,7434,7,1,1152,1,612000
12826,4,7435,7,1,960,1,665000
12827,4,7435,7,1,1152,1,660000
12828,4,7435,7,1,1152,1,650000
12829,4,7436,7,1,960,1,639999
12830,4,7437,7,1,2426,1,1300000
12831,4,7438,7,1,1962,1,950000
12832,4,7441,7,1,1296,1,851000
12833,4,7443,7,1,2268,1,1380000
12834,4,7443,7,1,1200,1,840000
12835,4,7446,7,1,1252,1,875000
12836,4,7447,7,1,1068,1,850000
12837,4,7447,7,1,1068,1,720000
12838,4,7448,7,1,968,1,499900
12839,4,7451,7,1,1564,1,910000
12840,4,7452,7,1,1495,1,750000
12841,4,7452,7,1,1495,1,750000
12842,4,7456,7,1,1382,1,785000
12843,4,7456,7,1,1152,1,718000
12844,4,7456,7,1,1152,1,700000
12845,4,7456,7,1,1152,1,690000
12846,4,7456,7,1,2220,1,831500
12847,4,7459,7,1,1222,1,850000
12848,4,7460,7,1,1148,1,820000
12849,4,7460,7,1,1657,1,850000
12850,4,7461,7,1,1400,1,905000
12851,4,7463,7,1,1248,1,808888
12852,4,7465,7,1,1418,1,900000
12853,4,7467,7,1,1418,1,860000
12854,4,7469,7,1,1200,1,868000
12855,4,7469,7,1,1173,1,810000
12856,4,7471,7,1,1329,1,2450000
12857,4,7472,7,1,3074,1,1280000
12858,4,7500,7,1,2280,1,1118000
12859,4,7500,7,1,2467,1,1095000
12860,4,7503,7,1,1391,1,900000
12861,4,7503,7,1,1391,1,809000
12862,4,7503,7,1,1391,1,890000
12863,4,7505,7,1,2319,1,1200000
12864,4,7506,7,1,1424,1,920000
12865,4,7509,7,1,1390,1,1050000
12866,4,7509,7,1,1390,1,957000
12867,4,7512,7,1,1325,1,870000
12868,4,7512,7,1,1325,1,920000
12869,4,7514,7,1,1100,1,880000
12870,4,7514,7,1,1100,1,856000
12871,4,7515,7,1,1100,1,800000
12872,4,7516,7,1,1175,1,850000
12873,4,7516,7,1,1444,1,850000
12874,4,7524,7,1,2200,1,880000
12875,4,7567,7,1,2625,1,988000
12876,4,5523,7,2,2496,1,1230000
12877,4,5544,7,2,2150,1,900000
12878,4,5544,7,2,2150,1,900000
12879,4,5861,7,2,3267,1,1200000
12880,4,5861,7,2,3267,1,1200000
12881,4,5861,7,2,2332,1,1148800
12882,4,5863,7,2,3214,1,1300000
12883,4,5863,7,2,3267,1,1078000
12884,4,5863,7,2,3214,1,1375000
12885,4,5863,7,2,3267,1,900000
12886,4,5863,7,2,3267,1,1275000
12887,4,5900,7,2,3265,1,970000
12888,4,5944,7,2,3186,1,1290000
12889,4,5944,7,2,2199,1,1130000
12890,4,5945,7,2,3287,1,1460000
12891,4,5945,7,2,3287,1,1144250
12892,4,5945,7,2,2359,1,1240000
12893,4,5948,7,2,2960,1,1220000
12894,4,5948,7,2,3100,1,950000
12895,4,5948,7,2,3400,1,1350000
12896,4,5948,7,2,3200,1,1310000
12897,4,5977,7,2,3406,1,1310000
12898,4,5977,7,2,3250,1,925000
12899,4,5977,7,2,3250,1,1218000
12900,4,6022,7,2,1600,1,899000
12901,4,6022,7,2,1406,1,800000
12902,4,6023,7,2,1504,1,732000
12903,4,6025,7,2,3521,1,1110000
12904,4,6029,7,2,1135,1,1486645
12905,4,6030,7,2,3250,1,1368000
12906,4,6032,7,2,1080,1,698000
12907,4,6087,7,2,2000,1,835000
12908,4,6099,7,2,1644,1,980000
12909,4,6144,7,2,1912,1,1030000
12910,4,6145,7,2,2400,1,1198000
12911,4,6148,7,2,1848,1,1250000
12912,4,6157,7,2,1675,1,990000
12913,4,6163,7,2,2076,1,999999
12914,4,6179,7,2,2090,1,280000
12915,4,6179,7,2,2525,1,990000
12916,4,6179,7,2,1544,1,610950
12917,4,6180,7,2,960,1,1085000
12918,4,6205,7,2,1960,1,1020000
12919,4,6205,7,2,2849,1,1240000
12920,4,6206,7,2,3217,1,1500000
12921,4,6220,7,2,2396,1,1150000
12922,4,6227,7,2,2415,1,970000
12923,4,6232,7,2,1398,1,900000
12924,4,6245,7,2,1751,1,838000
12925,4,6245,7,2,1944,1,770000
12926,4,6248,7,2,2200,1,450000
12927,4,6249,7,2,3984,1,1650000
12928,4,6262,7,2,2800,1,1650000
12929,4,6264,7,2,1384,1,931200
12930,4,6265,7,2,1964,1,998000
12931,4,6271,7,2,1810,1,850000
12932,4,6276,7,2,2400,1,1400000
12933,4,6279,7,2,1324,1,962000
12934,4,6299,7,2,2157,1,712888
12935,4,6299,7,2,2109,1,900000
12936,4,6309,7,2,1720,1,1169000
12937,4,6310,7,2,3312,1,1100000
12938,4,6310,7,2,2722,1,1190000
12939,4,6315,7,2,1511,1,939000
12940,4,6319,7,2,1645,1,868000
12941,4,6322,7,2,1956,1,1050000
12942,4,6329,7,2,3580,1,1320000
12943,4,7302,7,2,1280,1,670000
12944,4,7306,7,2,1236,1,950000
12945,4,7306,7,2,1050,1,1120075
12946,4,7308,7,2,2016,1,950000
12947,4,7314,7,2,2666,1,1800000
12948,4,7314,7,2,2140,1,1182500
12949,4,7319,7,2,1748,1,598000
12950,4,7324,7,2,1534,1,655000
12951,4,7329,7,2,1720,1,264987
12952,4,7359,7,2,1703,1,975000
12953,4,7365,7,2,1646,1,790000
12954,4,7366,7,2,1812,1,1090000
12955,4,7378,7,2,1475,1,800000
12956,4,7382,7,2,2128,1,880000
12957,4,7384,7,2,1760,1,928000
12958,4,7416,7,2,3104,1,1250000
12959,4,7473,7,2,2274,1,1220000
12960,4,7473,7,2,1393,1,730000
12961,4,7520,7,2,3415,1,1300000
12962,4,7522,7,2,2712,1,1120000
12963,4,7522,7,2,2712,1,1170000
12964,4,7526,7,2,2268,1,850000
12965,4,7527,7,2,2976,1,995000
12966,4,7530,7,2,3635,1,1430000
12967,4,7531,7,2,3393,1,1310000
12968,4,7532,7,2,3118,1,1130000
12969,4,7532,7,2,3118,1,535000
12970,4,7566,7,2,3120,1,1760000
12971,4,7567,7,2,3445,1,1290000
12972,4,7569,7,2,2268,1,950000
12973,4,5865,7,3,2550,1,990000
12974,4,5865,7,3,2550,1,1070000
12975,4,5938,7,3,3430,1,1250000
12976,4,5938,7,3,3430,1,1320000
12977,4,5950,7,3,3768,1,1500000
12978,4,5958,7,3,3265,1,1390000
12979,4,6054,7,3,2007,1,870000
12980,4,6204,7,3,3099,1,1200000
12981,4,6204,7,3,2640,1,1060000
12982,4,6235,7,3,3202,1,500000
12983,4,6328,7,3,3267,1,1340000
12984,4,6328,7,3,3267,1,1290000
12985,4,7306,7,3,1764,1,620000
12986,4,7319,7,3,2200,1,985000
12987,4,7346,7,3,2680,1,483333
12988,4,7473,7,4,2486,2,1260000
12989,4,5863,7,84,80740,2,540000
12990,4,5863,7,32,32155,2,528000
12991,4,5992,7,0,1720,4,770000
12992,4,6001,7,0,1795,4,1150000
12993,4,6280,7,0,40677,4,24400000
12994,4,6119,7,0,5976,4,3215000
12995,4,7314,7,0,6900,4,2550000
12996,4,5544,7,1,800,4,620000
12997,4,6169,7,0,1824,4,300000
12998,4,5544,7,1,800,4,600000
12999,4,6030,7,0,36300,4,7500000
13000,4,4542,7,1,3360,1,1050000
13001,4,4545,7,1,1150,1,918400
13002,4,4545,7,1,2313,1,1100000
13003,4,4546,7,1,837,1,312500
13004,4,4548,7,1,1600,1,920000
13005,4,4548,7,1,1024,1,760000
13006,4,4548,7,1,1024,1,335000
13007,4,4549,7,1,3342,1,1478000
13008,4,4550,7,1,1998,1,1323725
13009,4,4552,7,1,3300,1,1265000
13010,4,4553,7,1,992,1,688000
13011,4,4554,7,1,4500,1,1576388
13012,4,4554,7,1,1024,1,680000
13013,4,4554,7,1,1024,1,335490
13014,4,4555,7,1,1905,1,1130000
13015,4,4561,7,1,1588,1,788000
13016,4,4561,7,1,1648,1,708000
13017,4,4563,7,1,2190,1,925000
13018,4,4565,7,1,1968,1,600000
13019,4,4568,7,1,1404,1,250000
13020,4,4569,7,1,1390,1,1100000
13021,4,4571,7,1,2360,1,1510000
13022,4,4574,7,1,2472,1,910000
13023,4,4577,7,1,1786,1,975000
13024,4,4578,7,1,1672,1,990000
13025,4,4578,7,1,1907,1,1623000
13026,4,4578,7,1,1093,1,798000
13027,4,4584,7,1,2070,1,1500000
13028,4,4591,7,1,1050,1,850000
13029,4,4592,7,1,2100,1,1165000
13030,4,4594,7,1,1368,1,1030000
13031,4,4596,7,1,1292,1,848000
13032,4,4597,7,1,1680,1,2138325
13033,4,4598,7,1,1312,1,830000
13034,4,4608,7,1,1932,1,1145000
13035,4,4608,7,1,4107,1,1472500
13036,4,4619,7,1,1215,1,900000
13037,4,4546,7,2,1824,1,937000
13038,4,4549,7,2,1432,1,875000
13039,4,4561,7,2,1670,1,975000
13040,4,4574,7,2,3242,1,880000
13041,4,4577,7,4,5200,2,1650000
13042,4,16194,7,1,1794,1,426000
13043,4,16196,7,1,2186,1,1150000
13044,4,16196,7,1,2186,1,1150000
13045,4,16197,7,1,2868,1,985000
13046,4,16206,7,1,1044,1,610000
13047,4,16207,7,1,2140,1,263000
13048,4,16207,7,1,1120,1,478325
13049,4,16208,7,1,1120,1,619000
13050,4,16208,7,1,1088,1,675000
13051,4,16223,7,1,1620,1,585000
13052,4,16225,7,1,1056,1,637000
13053,4,16237,7,1,2586,1,800000
13054,4,16244,7,1,2000,1,915000
13055,4,16248,7,1,1770,1,990000
13056,4,16248,7,1,556,1,490000
13057,4,16252,7,1,1975,1,1175000
13058,4,16256,7,1,3322,1,1125000
13059,4,16258,7,1,1610,1,578000
13060,4,16260,7,1,1398,1,600000
13061,4,16261,7,1,2145,1,880000
13062,4,16263,7,1,3022,1,1125000
13063,4,16263,7,1,1951,1,740000
13064,4,16263,7,1,2156,1,975000
13065,4,16267,7,1,2250,1,770000
13066,4,16268,7,1,1573,1,910000
13067,4,16268,7,1,1548,1,785000
13068,4,16269,7,1,2176,1,820048
13069,4,16269,7,1,2176,1,1697740
13070,4,16269,7,1,2040,1,680000
13071,4,16269,7,1,1608,1,840520
13072,4,16270,7,1,1838,1,950000
13073,4,16273,7,1,2116,1,900000
13074,4,16273,7,1,2704,1,870000
13075,4,16274,7,1,2245,1,999000
13076,4,16275,7,1,3212,1,750000
13077,4,16278,7,1,2332,1,1200000
13078,4,16278,7,1,2664,1,2900000
13079,4,16278,7,1,2850,1,1160000
13080,4,16279,7,1,2829,1,1500000
13081,4,16283,7,1,1422,1,915000
13082,4,16284,7,1,2733,1,1932000
13083,4,16285,7,1,1332,1,975000
13084,4,16196,7,2,3750,1,870000
13085,4,16208,7,2,1449,1,650000
13086,4,16209,7,2,2600,1,930000
13087,4,16209,7,2,2681,1,640000
13088,4,16211,7,2,2147,1,950000
13089,4,16224,7,2,1380,1,700000
13090,4,16224,7,2,2138,1,850000
13091,4,16236,7,2,3105,1,793700
13092,4,16236,7,2,3815,1,860000
13093,4,16239,7,2,2074,1,815000
13094,4,16239,7,2,2034,1,780000
13095,4,16256,7,2,2034,1,840000
13096,4,16268,7,2,1479,1,852000
13097,4,16268,7,2,3010,1,999000
13098,4,16268,7,2,2024,1,367195
13099,4,16272,7,2,1938,1,875000
13100,4,16273,7,2,1928,1,915000
13101,4,16282,7,2,2173,1,999000
13102,4,16282,7,2,3222,1,850000
13103,4,16285,7,2,2444,1,1200000
13104,4,16236,7,3,4022,1,710000
13105,4,16278,7,1,2225,1,1788047
13106,4,16254,7,5,2975,2,800000
13107,4,16258,7,0,1685,4,975000
13108,4,7901,7,1,832,1,490000
13109,4,7902,7,1,1046,1,535000
13110,4,7905,7,1,994,1,480000
13111,4,7908,7,1,1125,1,700000
13112,4,7908,7,1,1740,1,670000
13113,4,7910,7,1,964,1,560000
13114,4,7958,7,1,996,1,450000
13115,4,7962,7,1,864,1,565000
13116,4,7964,7,1,1595,1,758800
13117,4,7964,7,1,1595,1,395000
13118,4,7964,7,1,1595,1,550000
13119,4,7965,7,1,1568,1,589000
13120,4,7965,7,1,1532,1,300000
13121,4,7977,7,1,1571,1,440000
13122,4,7978,7,1,1660,1,594000
13123,4,7979,7,1,1510,1,450000
13124,4,7980,7,1,1472,1,525300
13125,4,7982,7,1,1513,1,442700
13126,4,7985,7,1,1606,1,580000
13127,4,7985,7,1,1606,1,250000
13128,4,7986,7,1,1770,1,560000
13129,4,7986,7,1,1575,1,311633
13130,4,7988,7,1,1313,1,660000
13131,4,7991,7,1,1480,1,470000
13132,4,7994,7,1,1462,1,530000
13133,4,7994,7,1,1584,1,565000
13134,4,7995,7,1,1422,1,492000
13135,4,7998,7,1,1296,1,542500
13136,4,7998,7,1,1296,1,299000
13137,4,8000,7,1,1512,1,515000
13138,4,8003,7,1,1696,1,400000
13139,4,8005,7,1,1554,1,490000
13140,4,8007,7,1,1808,1,610000
13141,4,8559,7,1,2025,1,549855
13142,4,8559,7,1,1061,1,562000
13143,4,8560,7,1,1256,1,668000
13144,4,8561,7,1,1224,1,526500
13145,4,8562,7,1,1274,1,310000
13146,4,8562,7,1,1224,1,537750
13147,4,8563,7,1,1275,1,630000
13148,4,8566,6,1,1267,1,640000
13149,4,8568,7,1,1230,1,750000
13150,4,8568,7,1,1288,1,600000
13151,4,8571,7,1,1321,1,698500
13152,4,8575,7,1,1068,1,640000
13153,4,8577,7,1,1396,1,615000
13154,4,8578,7,1,1158,1,720000
13155,4,8580,7,1,1376,1,300000
13156,4,8580,7,1,1000,1,300000
13157,4,8581,7,1,2400,1,850000
13158,4,8583,7,1,1156,1,725000
13159,4,8583,7,1,1188,1,530000
13160,4,8583,7,1,1188,1,470000
13161,4,8584,7,1,1514,1,630000
13162,4,8585,7,1,3300,1,1300000
13163,4,8588,7,1,1224,1,545000
13164,4,8588,7,1,1163,1,650000
13165,4,8589,7,1,3770,1,1150000
13166,4,8589,7,1,1154,1,660000
13167,4,8590,7,1,1542,1,495000
13168,4,8590,7,1,1542,1,475000
13169,4,8590,7,1,1020,1,490000
13170,4,8591,7,1,2000,1,930000
13171,4,8591,7,1,1020,1,610000
13172,4,8592,7,1,1670,1,840000
13173,4,8594,7,1,1235,1,500000
13174,4,8595,7,1,1538,1,695000
13175,4,8596,7,1,1510,1,565000
13176,4,8600,7,1,1125,1,475000
13177,4,8601,7,1,1286,1,653000
13178,4,8602,7,1,876,1,663000
13179,4,8602,7,1,876,1,340000
13180,4,8604,7,1,1178,1,200000
13181,4,8613,7,1,876,1,499000
13182,4,8618,7,1,1071,1,297500
13183,4,8618,7,1,1640,1,569073
13184,4,8618,7,1,1238,1,585000
13185,4,8620,7,1,1120,1,620000
13186,4,8620,7,1,1185,1,600000
13187,4,8621,7,1,1494,1,672000
13188,4,8621,7,1,1494,1,525500
13189,4,8621,6,1,1648,1,550000
13190,4,8622,7,1,1075,1,640000
13191,4,8623,7,1,1073,1,600000
13192,4,8623,7,1,1080,1,540000
13193,4,8624,7,1,1251,1,590000
13194,4,8626,7,1,1080,1,565000
13195,4,8629,7,1,2130,1,840000
13196,4,8629,7,1,1131,1,590000
13197,4,8631,7,1,1144,1,669000
13198,4,8633,7,1,1107,1,555000
13199,4,8633,7,1,1008,1,595000
13200,4,8633,7,1,1105,1,458500
13201,4,8638,7,1,1224,1,500000
13202,4,8638,7,1,1224,1,485000
13203,4,8639,7,1,1455,1,628000
13204,4,8641,7,1,1692,1,679000
13205,4,8641,7,1,1485,1,575000
13206,4,8643,7,1,1144,1,580000
13207,4,8643,7,1,1360,1,724000
13208,4,8643,7,1,1360,1,450000
13209,4,8643,7,1,1485,1,645000
13210,4,8645,7,1,1280,1,550000
13211,4,8646,7,1,1361,1,440000
13212,4,8647,7,1,896,1,388500
13213,4,8651,7,1,942,1,450000
13214,4,8656,7,1,1692,1,600000
13215,4,8662,7,1,1552,1,480000
13216,4,8662,7,1,1552,1,580000
13217,4,8662,7,1,1512,1,543000
13218,4,8663,7,1,1568,1,400000
13219,4,8663,7,1,1568,1,510000
13220,4,8665,7,1,1656,1,505000
13221,4,8665,7,1,1428,1,315000
13222,4,8665,7,1,1456,1,490000
13223,4,8666,7,1,1630,1,630000
13224,4,8668,7,1,1364,1,687500
13225,4,8668,7,1,1485,1,699000
13226,4,8668,7,1,1287,1,290000
13227,4,7899,7,2,1369,1,730000
13228,4,7909,7,2,1575,1,540000
13229,4,7910,7,2,1582,1,835000
13230,4,7958,7,2,1772,1,675000
13231,4,7959,7,2,2060,1,840000
13232,4,7978,7,2,1580,1,650000
13233,4,7985,7,2,1606,1,490000
13234,4,7994,7,2,1462,1,555000
13235,4,7996,7,2,1490,1,580000
13236,4,7996,7,2,1656,1,612000
13237,4,8000,7,2,2960,1,495000
13238,4,8556,7,2,2300,1,840000
13239,4,8607,6,2,1750,1,538125
13240,4,8621,6,2,1648,1,445000
13241,4,8628,7,2,1920,1,888000
13242,4,8635,7,2,1485,1,605000
13243,4,8639,7,2,1442,1,539000
13244,4,8650,6,2,1666,1,550000
13245,4,8650,6,2,1645,1,475000
13246,4,8660,7,2,1656,1,433000
13247,4,8660,7,2,1656,1,360000
13248,4,8664,7,2,1460,1,630000
13249,4,8666,7,2,1490,1,607500
13250,4,8004,7,3,3166,1,845000
13251,4,8006,7,3,2698,1,837250
13252,4,8006,7,3,2698,1,625000
13253,4,8006,7,3,2698,1,650000
13254,4,8006,7,4,3531,2,625000
13255,4,7986,7,0,2880,4,749000
13256,4,7987,7,0,1300,4,1050000
13257,4,7989,7,0,960,4,330000
13258,4,7909,7,0,2745,4,2300000
13259,4,6638,7,1,1480,1,700000
13260,4,6639,7,1,1700,1,720000
13261,4,6695,7,1,1800,1,670000
13262,4,6695,7,1,1428,1,800000
13263,4,6695,7,1,1500,1,850000
13264,4,6695,7,1,1900,1,900000
13265,4,6696,7,1,1544,1,772000
13266,4,6696,7,1,1216,1,590000
13267,4,9671,7,1,2016,1,865000
13268,4,9708,7,1,1767,1,630000
13269,4,9709,7,1,1328,1,640000
13270,4,9715,7,1,1278,1,670000
13271,4,9715,7,1,1532,1,680000
13272,4,9721,7,1,2125,1,1200000
13273,4,9722,7,1,1312,1,566000
13274,4,9723,7,1,1041,1,490000
13275,4,9724,7,1,1800,1,740000
13276,4,9725,7,1,2026,1,990500
13277,4,9725,7,1,1779,1,460000
13278,4,9732,7,1,1936,1,935000
13279,4,9737,7,1,1796,1,820000
13280,4,9739,7,1,1584,1,304000
13281,4,9742,7,1,1120,1,315000
13282,4,9743,7,1,1280,1,575000
13283,4,6636,7,2,2965,1,940000
13284,4,9708,7,2,2040,1,770000
13285,4,9708,7,2,2024,1,900000
13286,4,9708,7,2,2024,1,805000
13287,4,9722,7,2,1540,1,535000
13288,4,9730,7,2,2834,1,875000
13289,4,9731,7,2,4117,1,1350000
13290,4,9731,7,2,2496,1,960000
13291,4,9743,7,2,1280,1,635000
13292,4,6696,7,3,2000,1,900000
13293,4,9669,7,3,3750,1,1050000
13294,4,9669,7,3,3135,1,1300000
13295,4,9715,7,3,3076,1,1090000
13296,4,9714,7,16,10342,2,5000000
13297,4,15304,7,1,1529,1,371480
13298,4,15308,7,1,1260,1,205000
13299,4,15316,7,1,784,1,324500
13300,4,15316,7,1,758,1,360000
13301,4,15317,7,1,1200,1,356420
13302,4,15317,7,1,2062,1,475000
13303,4,15317,7,1,720,1,275000
13304,4,15317,7,1,1040,1,255958
13305,4,15318,7,1,1058,1,397000
13306,4,15319,7,1,1100,1,290000
13307,4,15321,7,1,507,1,325000
13308,4,15321,7,1,804,1,282000
13309,4,15321,7,1,1134,1,365000
13310,4,15376,7,1,1520,1,549000
13311,4,15400,7,1,640,1,223250
13312,4,15453,7,1,1137,1,350000
13313,4,15454,7,1,1140,1,338000
13314,4,15456,7,1,1091,1,350000
13315,4,15457,7,1,1080,1,285000
13316,4,15461,7,1,1600,1,725000
13317,4,15461,7,1,1332,1,318907
13318,4,15477,7,1,768,1,245000
13319,4,15479,7,1,1078,1,370000
13320,4,15318,7,2,1341,1,700000
13321,4,11280,7,1,864,1,340000
13322,4,11280,7,1,864,1,350000
13323,4,11280,7,1,1554,1,355000
13324,4,11281,7,1,1778,1,470000
13325,4,11281,7,1,1454,1,523000
13326,4,11285,7,1,1298,1,430000
13327,4,11285,7,1,1250,1,550000
13328,4,11285,7,1,1250,1,270000
13329,4,11286,7,1,1430,1,470000
